uid,name,type,information,lng,lat,time_start,time_end
16457,統一超商,便利商店,統一超商,121.491583,25.03213,0,23
16458,統一超商,便利商店,統一超商,121.491648,25.0332,0,23
16459,統一超商,便利商店,統一超商,121.491653,24.996672,0,23
16460,統一超商,便利商店,統一超商,121.491662,25.026705,0,23
16461,統一超商,便利商店,統一超商,121.491707,24.990775,0,23
16462,統一超商,便利商店,統一超商,121.491804,25.064968,0,23
16463,統一超商,便利商店,統一超商,121.491968,25.054971,0,23
16464,統一超商,便利商店,統一超商,121.492094,25.0678,0,23
16465,統一超商,便利商店,統一超商,121.492248,25.03334,0,23
16466,統一超商,便利商店,統一超商,121.492338,25.056025,0,23
16467,統一超商,便利商店,統一超商,121.492365,25.005373,0,23
16468,統一超商,便利商店,統一超商,121.492385,25.055971,0,23
16469,統一超商,便利商店,統一超商,121.492473,25.078603,0,23
16470,統一超商,便利商店,統一超商,121.492526,25.02572,0,23
16471,統一超商,便利商店,統一超商,121.492605,24.95245,0,23
16472,統一超商,便利商店,統一超商,121.492753,25.060557,0,23
16473,統一超商,便利商店,統一超商,121.492897,24.9528,0,23
16474,統一超商,便利商店,統一超商,121.492982,25.053237,0,23
16475,統一超商,便利商店,統一超商,121.493005,25.034156,0,23
16476,統一超商,便利商店,統一超商,121.493011,25.000158,0,23
16477,統一超商,便利商店,統一超商,121.493045,25.002569,0,23
16478,統一超商,便利商店,統一超商,121.493169,25.071632,0,23
16479,統一超商,便利商店,統一超商,121.493371,25.02751,0,23
16480,統一超商,便利商店,統一超商,121.493388,25.072537,0,23
16481,統一超商,便利商店,統一超商,121.493406,24.990421,0,23
16482,統一超商,便利商店,統一超商,121.493457,25.027392,0,23
16483,統一超商,便利商店,統一超商,121.493477,25.053744,0,23
16484,統一超商,便利商店,統一超商,121.493718,25.026917,0,23
16485,統一超商,便利商店,統一超商,121.493923,25.002015,0,23
16486,統一超商,便利商店,統一超商,121.493949,25.05727,0,23
16487,統一超商,便利商店,統一超商,121.493954,24.949275,0,23
16488,統一超商,便利商店,統一超商,121.494224,25.137577,0,23
16489,統一超商,便利商店,統一超商,121.494241,25.081146,0,23
16490,統一超商,便利商店,統一超商,121.4942853,24.18261479,0,23
16491,統一超商,便利商店,統一超商,121.494393,25.026218,0,23
16492,統一超商,便利商店,統一超商,121.494398,24.997175,0,23
16493,統一超商,便利商店,統一超商,121.49445,25.061574,0,23
16494,統一超商,便利商店,統一超商,121.494451,24.997096,0,23
16495,統一超商,便利商店,統一超商,121.494496,25.085083,0,23
16496,統一超商,便利商店,統一超商,121.494518,25.070664,0,23
16497,統一超商,便利商店,統一超商,121.49476,25.067598,0,23
16498,統一超商,便利商店,統一超商,121.494936,25.031507,0,23
16499,統一超商,便利商店,統一超商,121.494964,24.992497,0,23
16500,統一超商,便利商店,統一超商,121.495033,25.061374,0,23
16501,統一超商,便利商店,統一超商,121.495071,25.145299,0,23
16502,統一超商,便利商店,統一超商,121.495167,25.06351,0,23
16503,統一超商,便利商店,統一超商,121.495229,24.946664,0,23
16504,統一超商,便利商店,統一超商,121.495246,25.023789,0,23
16505,統一超商,便利商店,統一超商,121.49552,23.84911134,0,23
16506,統一超商,便利商店,統一超商,121.4955941,23.84892747,0,23
16507,統一超商,便利商店,統一超商,121.495747,25.020473,0,23
16508,統一超商,便利商店,統一超商,121.495879,25.020386,0,23
16509,統一超商,便利商店,統一超商,121.495881,25.069258,0,23
16510,統一超商,便利商店,統一超商,121.495995,25.072653,0,23
16511,統一超商,便利商店,統一超商,121.49609,25.136405,0,23
16512,統一超商,便利商店,統一超商,121.496274,25.058839,0,23
16513,統一超商,便利商店,統一超商,121.496284,25.030533,0,23
16514,統一超商,便利商店,統一超商,121.496342,25.004641,0,23
16515,統一超商,便利商店,統一超商,121.496345,25.082229,0,23
16516,統一超商,便利商店,統一超商,121.496345,25.082229,0,23
16517,統一超商,便利商店,統一超商,121.49638,25.071799,0,23
16518,統一超商,便利商店,統一超商,121.496435,25.004782,0,23
16519,統一超商,便利商店,統一超商,121.496441,25.026087,0,23
16520,統一超商,便利商店,統一超商,121.496493,25.002907,0,23
16521,統一超商,便利商店,統一超商,121.496504,25.02025,0,23
16522,統一超商,便利商店,統一超商,121.496528,25.067232,0,23
16523,統一超商,便利商店,統一超商,121.496602,25.006886,0,23
16524,統一超商,便利商店,統一超商,121.496671,25.061926,0,23
16525,統一超商,便利商店,統一超商,121.49676,25.024991,0,23
16526,統一超商,便利商店,統一超商,121.496762,25.081524,0,23
16527,統一超商,便利商店,統一超商,121.496813,25.066291,0,23
16528,統一超商,便利商店,統一超商,121.496894,25.002103,0,23
16529,統一超商,便利商店,統一超商,121.496954,25.056341,0,23
16530,統一超商,便利商店,統一超商,121.497081,24.999698,0,23
16531,統一超商,便利商店,統一超商,121.497276,24.994594,0,23
16532,統一超商,便利商店,統一超商,121.497443,25.064188,0,23
16533,統一超商,便利商店,統一超商,121.497476,25.063108,0,23
16534,統一超商,便利商店,統一超商,121.497493,25.063075,0,23
16535,統一超商,便利商店,統一超商,121.497592,25.062721,0,23
16536,統一超商,便利商店,統一超商,121.497598,25.02014,0,23
16537,統一超商,便利商店,統一超商,121.4976656,25.2595954,0,23
16538,統一超商,便利商店,統一超商,121.497711,25.063398,0,23
16539,統一超商,便利商店,統一超商,121.497825,25.020021,0,23
16540,統一超商,便利商店,統一超商,121.497847,25.033361,0,23
16541,統一超商,便利商店,統一超商,121.497863,25.038427,0,23
16542,統一超商,便利商店,統一超商,121.49793,25.067195,0,23
16543,統一超商,便利商店,統一超商,121.4979495,25.06172653,0,23
16544,統一超商,便利商店,統一超商,121.49798,25.074042,0,23
16545,統一超商,便利商店,統一超商,121.498019,25.02241,0,23
16546,統一超商,便利商店,統一超商,121.498204,25.060192,0,23
16547,統一超商,便利商店,統一超商,121.498523,25.066299,0,23
16548,統一超商,便利商店,統一超商,121.498585,25.007524,0,23
16549,統一超商,便利商店,統一超商,121.49865,25.034625,0,23
16550,統一超商,便利商店,統一超商,121.498679,25.069231,0,23
16551,統一超商,便利商店,統一超商,121.49873,25.057854,0,23
16552,統一超商,便利商店,統一超商,121.49882,25.034835,0,23
16553,統一超商,便利商店,統一超商,121.498872,25.036641,0,23
16554,統一超商,便利商店,統一超商,121.498975,24.999668,0,23
16555,統一超商,便利商店,統一超商,121.499026,25.064692,0,23
16556,統一超商,便利商店,統一超商,121.499045,25.069015,0,23
16557,統一超商,便利商店,統一超商,121.499124,24.998862,0,23
16558,統一超商,便利商店,統一超商,121.499135,25.004243,0,23
16559,統一超商,便利商店,統一超商,121.499198,25.035623,0,23
16560,統一超商,便利商店,統一超商,121.499283,25.033882,0,23
16561,統一超商,便利商店,統一超商,121.499283,25.033882,0,23
16562,統一超商,便利商店,統一超商,121.499303,25.130103,0,23
16563,統一超商,便利商店,統一超商,121.499307,24.99871,0,23
16564,統一超商,便利商店,統一超商,121.499312,25.005296,0,23
16565,統一超商,便利商店,統一超商,121.499337,25.068721,0,23
16566,統一超商,便利商店,統一超商,121.499337,25.068721,0,23
16567,統一超商,便利商店,統一超商,121.499425,25.130131,0,23
16568,統一超商,便利商店,統一超商,121.499437,25.002331,0,23
16569,統一超商,便利商店,統一超商,121.499448,25.035885,0,23
16570,統一超商,便利商店,統一超商,121.499463,25.134938,0,23
16571,統一超商,便利商店,統一超商,121.49947,25.000088,0,23
16572,統一超商,便利商店,統一超商,121.4995,25.00247,0,23
16573,統一超商,便利商店,統一超商,121.499576,25.036918,0,23
16574,統一超商,便利商店,統一超商,121.499787,25.141066,0,23
16575,統一超商,便利商店,統一超商,121.499803,24.99164,0,23
16576,統一超商,便利商店,統一超商,121.499843,25.140998,0,23
16577,統一超商,便利商店,統一超商,121.499896,25.076195,0,23
16578,統一超商,便利商店,統一超商,121.499943,25.062382,0,23
16579,統一超商,便利商店,統一超商,121.500245,25.025303,0,23
16580,統一超商,便利商店,統一超商,121.500255,25.025313,0,23
16581,統一超商,便利商店,統一超商,121.500265,25.073415,0,23
16582,統一超商,便利商店,統一超商,121.500318,25.027759,0,23
16583,統一超商,便利商店,統一超商,121.500345,25.027956,0,23
16584,統一超商,便利商店,統一超商,121.500386,25.030998,0,23
16585,統一超商,便利商店,統一超商,121.500476,25.073455,0,23
16586,統一超商,便利商店,統一超商,121.500531,25.000921,0,23
16587,統一超商,便利商店,統一超商,121.500561,25.026199,0,23
16588,統一超商,便利商店,統一超商,121.500579,25.036609,0,23
16589,統一超商,便利商店,統一超商,121.5007038,24.99854458,0,23
16590,統一超商,便利商店,統一超商,121.5007038,24.99854458,0,23
16591,統一超商,便利商店,統一超商,121.5007038,24.99854458,0,23
16592,統一超商,便利商店,統一超商,121.5007038,24.99854458,0,23
16593,統一超商,便利商店,統一超商,121.5007038,24.99854458,0,23
16594,統一超商,便利商店,統一超商,121.500717,25.031365,0,23
16595,統一超商,便利商店,統一超商,121.500741,25.038818,0,23
16596,統一超商,便利商店,統一超商,121.500767,25.137268,0,23
16597,統一超商,便利商店,統一超商,121.500962,25.009974,0,23
16598,統一超商,便利商店,統一超商,121.500975,25.130523,0,23
16599,統一超商,便利商店,統一超商,121.50099,25.063845,0,23
16600,統一超商,便利商店,統一超商,121.501225,25.066729,0,23
16601,統一超商,便利商店,統一超商,121.501293,25.090473,0,23
16602,統一超商,便利商店,統一超商,121.501331,25.090737,0,23
16603,統一超商,便利商店,統一超商,121.50134,25.066634,0,23
16604,統一超商,便利商店,統一超商,121.501363,25.067399,0,23
16605,統一超商,便利商店,統一超商,121.501369,24.995395,0,23
16606,統一超商,便利商店,統一超商,121.501429,25.12623,0,23
16607,統一超商,便利商店,統一超商,121.50143,25.023542,0,23
16608,統一超商,便利商店,統一超商,121.501748,25.139133,0,23
16609,統一超商,便利商店,統一超商,121.501782,25.133307,0,23
16610,統一超商,便利商店,統一超商,121.501942,25.071778,0,23
16611,統一超商,便利商店,統一超商,121.502026,25.039668,0,23
16612,統一超商,便利商店,統一超商,121.5020762,25.0009435,0,23
16613,統一超商,便利商店,統一超商,121.502095,25.133682,0,23
16614,統一超商,便利商店,統一超商,121.502104,25.024357,0,23
16615,統一超商,便利商店,統一超商,121.502109,24.998767,0,23
16616,統一超商,便利商店,統一超商,121.502142,25.006968,0,23
16617,統一超商,便利商店,統一超商,121.50223,25.065348,0,23
16618,統一超商,便利商店,統一超商,121.502297,24.990226,0,23
16619,統一超商,便利商店,統一超商,121.5024,25.021642,0,23
16620,統一超商,便利商店,統一超商,121.502436,24.995529,0,23
16621,統一超商,便利商店,統一超商,121.502443,25.029581,0,23
16622,統一超商,便利商店,統一超商,121.502459,25.021914,0,23
16623,統一超商,便利商店,統一超商,121.502486,25.028106,0,23
16624,統一超商,便利商店,統一超商,121.502489,25.070093,0,23
16625,統一超商,便利商店,統一超商,121.502605,25.134917,0,23
16626,統一超商,便利商店,統一超商,121.502686,24.995659,0,23
16627,統一超商,便利商店,統一超商,121.50272,25.06883,0,23
16628,統一超商,便利商店,統一超商,121.502832,25.118725,0,23
16629,統一超商,便利商店,統一超商,121.502838,25.001597,0,23
16630,統一超商,便利商店,統一超商,121.502965,25.062702,0,23
16631,統一超商,便利商店,統一超商,121.503025,25.06249,0,23
16632,統一超商,便利商店,統一超商,121.503066,25.038355,0,23
16633,統一超商,便利商店,統一超商,121.503083,24.957789,0,23
16634,統一超商,便利商店,統一超商,121.503118,25.133102,0,23
16635,統一超商,便利商店,統一超商,121.503134,25.010625,0,23
16636,統一超商,便利商店,統一超商,121.503136,25.045577,0,23
16637,統一超商,便利商店,統一超商,121.503136,25.045577,0,23
16638,統一超商,便利商店,統一超商,121.503319,25.008016,0,23
16639,統一超商,便利商店,統一超商,121.50336,25.137592,0,23
16640,統一超商,便利商店,統一超商,121.503361,25.092088,0,23
16641,統一超商,便利商店,統一超商,121.503399,25.036473,0,23
16642,統一超商,便利商店,統一超商,121.5034454,25.25785331,0,23
16643,統一超商,便利商店,統一超商,121.503456,25.029762,0,23
16644,統一超商,便利商店,統一超商,121.503519,24.996574,0,23
16645,統一超商,便利商店,統一超商,121.503644,25.036752,0,23
16646,統一超商,便利商店,統一超商,121.50374,24.999268,0,23
16647,統一超商,便利商店,統一超商,121.503866,25.044215,0,23
16648,統一超商,便利商店,統一超商,121.503899,24.990828,0,23
16649,統一超商,便利商店,統一超商,121.503911,25.004806,0,23
16650,統一超商,便利商店,統一超商,121.503914,25.039901,0,23
16651,統一超商,便利商店,統一超商,121.503943,25.025487,0,23
16652,統一超商,便利商店,統一超商,121.503984,25.045308,0,23
16653,統一超商,便利商店,統一超商,121.503985,25.044185,0,23
16654,統一超商,便利商店,統一超商,121.503993,25.044333,0,23
16655,統一超商,便利商店,統一超商,121.504118,25.136567,0,23
16656,統一超商,便利商店,統一超商,121.504127,25.008559,0,23
16657,統一超商,便利商店,統一超商,121.504142,25.039121,0,23
16658,統一超商,便利商店,統一超商,121.504228,25.031098,0,23
16659,統一超商,便利商店,統一超商,121.504259,25.030267,0,23
16660,統一超商,便利商店,統一超商,121.504263,25.039893,0,23
16661,統一超商,便利商店,統一超商,121.504263,25.043048,0,23
16662,統一超商,便利商店,統一超商,121.504276,25.137123,0,23
16663,統一超商,便利商店,統一超商,121.504298,25.044115,0,23
16664,統一超商,便利商店,統一超商,121.504404,25.067129,0,23
16665,統一超商,便利商店,統一超商,121.504419,25.043007,0,23
16666,統一超商,便利商店,統一超商,121.504437,25.040308,0,23
16667,統一超商,便利商店,統一超商,121.504567,24.993764,0,23
16668,統一超商,便利商店,統一超商,121.504592,25.042308,0,23
16669,統一超商,便利商店,統一超商,121.5046625,25.25584577,0,23
16670,統一超商,便利商店,統一超商,121.504776,25.135147,0,23
16671,統一超商,便利商店,統一超商,121.504786,25.045137,0,23
16672,統一超商,便利商店,統一超商,121.504829,25.040569,0,23
16673,統一超商,便利商店,統一超商,121.504833,25.042774,0,23
16674,統一超商,便利商店,統一超商,121.504845,25.028999,0,23
16675,統一超商,便利商店,統一超商,121.504859,25.033038,0,23
16676,統一超商,便利商店,統一超商,121.504915,25.045111,0,23
16677,統一超商,便利商店,統一超商,121.505028,24.994227,0,23
16678,統一超商,便利商店,統一超商,121.505051,25.089286,0,23
16679,統一超商,便利商店,統一超商,121.505103,24.999837,0,23
16680,統一超商,便利商店,統一超商,121.505138,25.042866,0,23
16681,統一超商,便利商店,統一超商,121.505141,25.089594,0,23
16682,統一超商,便利商店,統一超商,121.50515,24.94256,0,23
16683,統一超商,便利商店,統一超商,121.505174,25.092331,0,23
16684,統一超商,便利商店,統一超商,121.505249,25.046173,0,23
16685,統一超商,便利商店,統一超商,121.505373,25.120713,0,23
16686,統一超商,便利商店,統一超商,121.5054,24.995625,0,23
16687,統一超商,便利商店,統一超商,121.505418,25.027435,0,23
16688,統一超商,便利商店,統一超商,121.505425,24.999646,0,23
16689,統一超商,便利商店,統一超商,121.505438,24.999832,0,23
16690,統一超商,便利商店,統一超商,121.50545,23.842695,0,23
16691,統一超商,便利商店,統一超商,121.505454,24.984498,0,23
16692,統一超商,便利商店,統一超商,121.505489,25.045647,0,23
16693,統一超商,便利商店,統一超商,121.505516,25.033009,0,23
16694,統一超商,便利商店,統一超商,121.505617,25.025969,0,23
16695,統一超商,便利商店,統一超商,121.505651,25.135807,0,23
16696,統一超商,便利商店,統一超商,121.505671,24.989713,0,23
16697,統一超商,便利商店,統一超商,121.505708,25.04644,0,23
16698,統一超商,便利商店,統一超商,121.505806,25.0426,0,23
16699,統一超商,便利商店,統一超商,121.505813,25.042201,0,23
16700,統一超商,便利商店,統一超商,121.505971,25.034461,0,23
16701,統一超商,便利商店,統一超商,121.506262,25.009899,0,23
16702,統一超商,便利商店,統一超商,121.506353,23.831058,0,23
16703,統一超商,便利商店,統一超商,121.506374,25.044054,0,23
16704,統一超商,便利商店,統一超商,121.506413,25.120863,0,23
16705,統一超商,便利商店,統一超商,121.506416,25.026353,0,23
16706,統一超商,便利商店,統一超商,121.506427,25.007262,0,23
16707,統一超商,便利商店,統一超商,121.506577,25.010264,0,23
16708,統一超商,便利商店,統一超商,121.506579,25.128969,0,23
16709,統一超商,便利商店,統一超商,121.506633,25.007616,0,23
16710,統一超商,便利商店,統一超商,121.506689,25.045095,0,23
16711,統一超商,便利商店,統一超商,121.506744,25.045686,0,23
16712,統一超商,便利商店,統一超商,121.506839,25.045555,0,23
16713,統一超商,便利商店,統一超商,121.506847,25.046485,0,23
16714,統一超商,便利商店,統一超商,121.506857,25.046525,0,23
16715,統一超商,便利商店,統一超商,121.506863,25.041122,0,23
16716,統一超商,便利商店,統一超商,121.506906,25.117414,0,23
16717,統一超商,便利商店,統一超商,121.506977,25.042764,0,23
16718,統一超商,便利商店,統一超商,121.507014,25.047038,0,23
16719,統一超商,便利商店,統一超商,121.507023,25.012715,0,23
16720,統一超商,便利商店,統一超商,121.507038,25.089663,0,23
16721,統一超商,便利商店,統一超商,121.507216,25.013652,0,23
16722,統一超商,便利商店,統一超商,121.50722,25.044912,0,23
16723,統一超商,便利商店,統一超商,121.507243,24.985442,0,23
16724,統一超商,便利商店,統一超商,121.50731,24.985546,0,23
16725,統一超商,便利商店,統一超商,121.507331,24.999805,0,23
16726,統一超商,便利商店,統一超商,121.507442,25.087437,0,23
16727,統一超商,便利商店,統一超商,121.50746,25.044125,0,23
16728,統一超商,便利商店,統一超商,121.50755,24.982466,0,23
16729,統一超商,便利商店,統一超商,121.507565,24.991294,0,23
16730,統一超商,便利商店,統一超商,121.507586,25.116075,0,23
16731,統一超商,便利商店,統一超商,121.507602,25.034483,0,23
16732,統一超商,便利商店,統一超商,121.507603,25.034686,0,23
16733,統一超商,便利商店,統一超商,121.507619,24.999805,0,23
16734,統一超商,便利商店,統一超商,121.507657,25.048345,0,23
16735,統一超商,便利商店,統一超商,121.507782,25.043572,0,23
16736,統一超商,便利商店,統一超商,121.507794,24.998251,0,23
16737,統一超商,便利商店,統一超商,121.508077,24.9867,0,23
16738,統一超商,便利商店,統一超商,121.508084,25.043022,0,23
16739,統一超商,便利商店,統一超商,121.508091,25.035547,0,23
16740,統一超商,便利商店,統一超商,121.508093,25.043811,0,23
16741,統一超商,便利商店,統一超商,121.508099,25.114934,0,23
16742,統一超商,便利商店,統一超商,121.508144,25.026046,0,23
16743,統一超商,便利商店,統一超商,121.508207,25.086167,0,23
16744,統一超商,便利商店,統一超商,121.508223,25.125509,0,23
16745,統一超商,便利商店,統一超商,121.508247,25.11504,0,23
16746,統一超商,便利商店,統一超商,121.508295,25.011689,0,23
16747,統一超商,便利商店,統一超商,121.508339,25.044537,0,23
16748,統一超商,便利商店,統一超商,121.508396,25.091021,0,23
16749,統一超商,便利商店,統一超商,121.50851,25.041347,0,23
16750,統一超商,便利商店,統一超商,121.508539,24.960336,0,23
16751,統一超商,便利商店,統一超商,121.508702,24.989856,0,23
16752,統一超商,便利商店,統一超商,121.508717,25.01526,0,23
16753,統一超商,便利商店,統一超商,121.50873,25.007868,0,23
16754,統一超商,便利商店,統一超商,121.508736,25.041803,0,23
16755,統一超商,便利商店,統一超商,121.508736,25.041803,0,23
16756,統一超商,便利商店,統一超商,121.508813,25.05328,0,23
16757,統一超商,便利商店,統一超商,121.508843,24.983056,0,23
16758,統一超商,便利商店,統一超商,121.509021,24.983087,0,23
16759,統一超商,便利商店,統一超商,121.509024,25.00514,0,23
16760,統一超商,便利商店,統一超商,121.509063,24.982462,0,23
16761,統一超商,便利商店,統一超商,121.509124,25.000719,0,23
16762,統一超商,便利商店,統一超商,121.50914,25.007757,0,23
16763,統一超商,便利商店,統一超商,121.509216,23.869711,0,23
16764,統一超商,便利商店,統一超商,121.509252,25.087121,0,23
16765,統一超商,便利商店,統一超商,121.5093,22.059193,0,23
16766,統一超商,便利商店,統一超商,121.509402,25.045999,0,23
16767,統一超商,便利商店,統一超商,121.509424,24.998685,0,23
16768,統一超商,便利商店,統一超商,121.509487,25.044894,0,23
16769,統一超商,便利商店,統一超商,121.509513,25.028064,0,23
16770,統一超商,便利商店,統一超商,121.50952,25.042354,0,23
16771,統一超商,便利商店,統一超商,121.509545,25.085297,0,23
16772,統一超商,便利商店,統一超商,121.50963,25.085027,0,23
16773,統一超商,便利商店,統一超商,121.5097167,22.05789753,0,23
16774,統一超商,便利商店,統一超商,121.509761,24.992708,0,23
16775,統一超商,便利商店,統一超商,121.509763,25.001057,0,23
16776,統一超商,便利商店,統一超商,121.509788,25.054514,0,23
16777,統一超商,便利商店,統一超商,121.509788,25.054514,0,23
16778,統一超商,便利商店,統一超商,121.509869,24.995468,0,23
16779,統一超商,便利商店,統一超商,121.509872,24.961019,0,23
16780,統一超商,便利商店,統一超商,121.509916,24.992705,0,23
16781,統一超商,便利商店,統一超商,121.509946,25.02456,0,23
16782,統一超商,便利商店,統一超商,121.509999,24.989057,0,23
16783,統一超商,便利商店,統一超商,121.510017,25.084199,0,23
16784,統一超商,便利商店,統一超商,121.510048,25.084088,0,23
16785,統一超商,便利商店,統一超商,121.51005,25.009463,0,23
16786,統一超商,便利商店,統一超商,121.510092,25.11317,0,23
16787,統一超商,便利商店,統一超商,121.510243,25.113192,0,23
16788,統一超商,便利商店,統一超商,121.510258,25.054212,0,23
16789,統一超商,便利商店,統一超商,121.510314,25.006176,0,23
16790,統一超商,便利商店,統一超商,121.510316,24.989454,0,23
16791,統一超商,便利商店,統一超商,121.510327,24.997756,0,23
16792,統一超商,便利商店,統一超商,121.510354,24.96185,0,23
16793,統一超商,便利商店,統一超商,121.510511,25.045012,0,23
16794,統一超商,便利商店,統一超商,121.510593,25.054332,0,23
16795,統一超商,便利商店,統一超商,121.510614,25.081944,0,23
16796,統一超商,便利商店,統一超商,121.510685,25.052149,0,23
16797,統一超商,便利商店,統一超商,121.510719,25.069068,0,23
16798,統一超商,便利商店,統一超商,121.510745,25.002137,0,23
16799,統一超商,便利商店,統一超商,121.510753,25.002936,0,23
16800,統一超商,便利商店,統一超商,121.510815,24.990209,0,23
16801,統一超商,便利商店,統一超商,121.510819,25.111439,0,23
16802,統一超商,便利商店,統一超商,121.510844,25.079803,0,23
16803,統一超商,便利商店,統一超商,121.510907,24.998682,0,23
16804,統一超商,便利商店,統一超商,121.511125,25.065817,0,23
16805,統一超商,便利商店,統一超商,121.511126,24.983673,0,23
16806,統一超商,便利商店,統一超商,121.511152,24.988348,0,23
16807,統一超商,便利商店,統一超商,121.511161,25.057053,0,23
16808,統一超商,便利商店,統一超商,121.511162,25.044239,0,23
16809,統一超商,便利商店,統一超商,121.511222,25.060438,0,23
16810,統一超商,便利商店,統一超商,121.511239,25.063956,0,23
16811,統一超商,便利商店,統一超商,121.511262,25.06377,0,23
16812,統一超商,便利商店,統一超商,121.511263,25.059803,0,23
16813,統一超商,便利商店,統一超商,121.511271,24.959957,0,23
16814,統一超商,便利商店,統一超商,121.511315,25.013164,0,23
16815,統一超商,便利商店,統一超商,121.511331,24.957458,0,23
16816,統一超商,便利商店,統一超商,121.511389,25.044022,0,23
16817,統一超商,便利商店,統一超商,121.511404,25.073125,0,23
16818,統一超商,便利商店,統一超商,121.51145,25.115248,0,23
16819,統一超商,便利商店,統一超商,121.51147,24.957733,0,23
16820,統一超商,便利商店,統一超商,121.511558,25.043073,0,23
16821,統一超商,便利商店,統一超商,121.51158,24.997099,0,23
16822,統一超商,便利商店,統一超商,121.511587,25.058276,0,23
16823,統一超商,便利商店,統一超商,121.51172,25.001429,0,23
16824,統一超商,便利商店,統一超商,121.511831,24.986564,0,23
16825,統一超商,便利商店,統一超商,121.511861,25.083248,0,23
16826,統一超商,便利商店,統一超商,121.511863,25.050251,0,23
16827,統一超商,便利商店,統一超商,121.511883,24.98627,0,23
16828,統一超商,便利商店,統一超商,121.511883,24.98627,0,23
16829,統一超商,便利商店,統一超商,121.511904,25.002011,0,23
16830,統一超商,便利商店,統一超商,121.511973,25.051745,0,23
16831,統一超商,便利商店,統一超商,121.5121383,24.96280596,0,23
16832,統一超商,便利商店,統一超商,121.51226,25.045953,0,23
16833,統一超商,便利商店,統一超商,121.512283,24.990551,0,23
16834,統一超商,便利商店,統一超商,121.512427,25.114072,0,23
16835,統一超商,便利商店,統一超商,121.512448,25.068539,0,23
16836,統一超商,便利商店,統一超商,121.512476,25.044037,0,23
16837,統一超商,便利商店,統一超商,121.51259,25.044222,0,23
16838,統一超商,便利商店,統一超商,121.512702,25.04243,0,23
16839,統一超商,便利商店,統一超商,121.512928,25.117494,0,23
16840,統一超商,便利商店,統一超商,121.512938,25.053902,0,23
16841,統一超商,便利商店,統一超商,121.512966,25.010834,0,23
16842,統一超商,便利商店,統一超商,121.512977,25.041966,0,23
16843,統一超商,便利商店,統一超商,121.513019,24.988377,0,23
16844,統一超商,便利商店,統一超商,121.513058,25.043686,0,23
16845,統一超商,便利商店,統一超商,121.51306,25.068802,0,23
16846,統一超商,便利商店,統一超商,121.513266,25.007383,0,23
16847,統一超商,便利商店,統一超商,121.513305,25.119675,0,23
16848,統一超商,便利商店,統一超商,121.513365,25.046991,0,23
16849,統一超商,便利商店,統一超商,121.513454,25.06489,0,23
16850,統一超商,便利商店,統一超商,121.513488,25.112162,0,23
16851,統一超商,便利商店,統一超商,121.513537,25.044192,0,23
16852,統一超商,便利商店,統一超商,121.513537,25.071479,0,23
16853,統一超商,便利商店,統一超商,121.513575,25.02618,0,23
16854,統一超商,便利商店,統一超商,121.513627,25.046041,0,23
16855,統一超商,便利商店,統一超商,121.513643,25.111947,0,23
16856,統一超商,便利商店,統一超商,121.513676,25.008652,0,23
16857,統一超商,便利商店,統一超商,121.513737,25.042237,0,23
16858,統一超商,便利商店,統一超商,121.513741,25.053926,0,23
16859,統一超商,便利商店,統一超商,121.513764,25.05585,0,23
16860,統一超商,便利商店,統一超商,121.513774,25.04601,0,23
16861,統一超商,便利商店,統一超商,121.513781,25.026347,0,23
16862,統一超商,便利商店,統一超商,121.513783,25.05578,0,23
16863,統一超商,便利商店,統一超商,121.513831,25.045087,0,23
16864,統一超商,便利商店,統一超商,121.513846,25.046889,0,23
16865,統一超商,便利商店,統一超商,121.513881,25.065667,0,23
16866,統一超商,便利商店,統一超商,121.513909,25.065837,0,23
16867,統一超商,便利商店,統一超商,121.513917,25.046846,0,23
16868,統一超商,便利商店,統一超商,121.513965,24.995345,0,23
16869,統一超商,便利商店,統一超商,121.513966,24.99217,0,23
16870,統一超商,便利商店,統一超商,121.51405,25.073903,0,23
16871,統一超商,便利商店,統一超商,121.514062,25.008973,0,23
16872,統一超商,便利商店,統一超商,121.514154,25.045156,0,23
16873,統一超商,便利商店,統一超商,121.514195,25.044671,0,23
16874,統一超商,便利商店,統一超商,121.514221,24.988338,0,23
16875,統一超商,便利商店,統一超商,121.514226,25.000263,0,23
16876,統一超商,便利商店,統一超商,121.514246,25.045629,0,23
16877,統一超商,便利商店,統一超商,121.51428,25.01223,0,23
16878,統一超商,便利商店,統一超商,121.514357,25.05368,0,23
16879,統一超商,便利商店,統一超商,121.514467,24.962122,0,23
16880,統一超商,便利商店,統一超商,121.514489,25.06068,0,23
16881,統一超商,便利商店,統一超商,121.514589,25.011902,0,23
16882,統一超商,便利商店,統一超商,121.514613,25.000897,0,23
16883,統一超商,便利商店,統一超商,121.514613,25.110563,0,23
16884,統一超商,便利商店,統一超商,121.514671,25.054295,0,23
16885,統一超商,便利商店,統一超商,121.51468,25.010209,0,23
16886,統一超商,便利商店,統一超商,121.514793,25.051516,0,23
16887,統一超商,便利商店,統一超商,121.514802,25.007161,0,23
16888,統一超商,便利商店,統一超商,121.514928,25.056906,0,23
16889,統一超商,便利商店,統一超商,121.515085,25.050402,0,23
16890,統一超商,便利商店,統一超商,121.515119,25.045182,0,23
16891,統一超商,便利商店,統一超商,121.515126,25.044768,0,23
